tm,avgTa,minTa,maxTa,sumRn,avgRhm,avgWs,sumGsr,sumSsHr
2022-02-10,1.4,-3.2,6.7,,57.8,2.3,14.93,9.6
2022-02-11,2.9,-2.6,8.8,,61.1,1.8,13.28,8.9
2022-02-12,4.8,-0.1,10.4,,50.4,1.7,15.11,9.3
2022-02-13,4.8,1.6,9.5,,44.9,1.8,9.29,3.0
2022-02-14,2.5,-1.3,8.1,1.7,68.3,2.9,7.04,0.9
2022-02-15,-4.7,-7.7,-1.3,0.0,58.0,3.8,9.99,3.0
2022-02-16,-7.3,-9.6,-4.1,0.0,50.4,3.7,16.28,9.0
2022-02-17,-6.2,-10.7,-0.5,,41.6,2.5,17.2,9.8
2022-02-18,-1.2,-8.0,5.7,,40.4,2.0,15.91,8.6
2022-02-19,-1.7,-6.2,3.7,0.1,52.9,2.9,9.25,2.9
2022-02-20,-4.8,-8.4,-0.5,,41.1,4.1,18.09,10.0
2022-02-21,-3.0,-8.1,3.6,0.1,56.3,2.9,11.41,6.5
2022-02-22,-4.5,-8.0,0.5,,43.3,3.2,15.64,8.0
2022-02-23,-5.6,-10.0,-0.6,,38.5,2.6,18.78,10.2
2022-02-24,-2.4,-8.5,3.7,,52.4,2.2,18.42,10.3
2022-02-25,3.0,-3.6,8.4,,77.5,2.3,12.36,6.4
2022-02-26,5.4,1.0,9.3,1.1,78.4,3.9,5.58,0.2
2022-02-27,3.7,-1.6,9.1,,56.6,2.8,18.62,10.5
2022-02-28,6.8,2.7,11.5,,62.3,1.5,10.5,3.4
2022-03-01,5.8,0.3,9.7,2.3,70.5,2.3,6.49,2.5
2022-03-02,3.5,-2.3,8.8,,55.9,2.7,19.53,10.7
2022-03-03,5.8,0.9,12.4,,52.9,2.1,19.16,10.6
2022-03-04,6.9,0.6,14.6,,60.5,3.6,10.65,3.7
2022-03-05,2.3,-0.7,6.7,,38.4,4.3,20.26,10.5
2022-03-06,1.4,-3.0,6.8,,39.5,2.6,21.0,10.8
2022-03-07,2.8,-2.7,8.7,,45.8,2.0,14.99,7.0
2022-03-08,6.0,1.1,12.3,,56.1,2.0,16.44,8.2
2022-03-09,7.1,1.7,14.8,,69.6,1.9,18.85,8.7
2022-03-10,9.3,4.2,15.8,,51.4,2.1,16.75,9.3
2022-03-11,11.2,5.1,18.4,,58.4,1.9,14.49,5.9
2022-03-12,12.8,6.3,19.5,2.6,72.1,2.7,12.82,3.2
2022-03-13,11.7,10.7,12.6,42.1,95.5,1.9,2.1,0.0
2022-03-14,8.2,4.9,13.2,8.7,90.3,3.2,2.18,0.0
2022-03-15,7.2,2.3,13.3,,72.6,2.0,17.55,7.1
2022-03-16,10.3,3.6,16.8,,62.6,2.1,17.67,8.1
2022-03-17,10.7,7.8,15.1,1.2,62.0,2.7,9.49,1.9
2022-03-18,7.5,5.5,9.6,0.0,60.8,4.4,5.17,0.0
2022-03-19,3.4,0.9,6.1,14.6,84.6,3.0,4.93,0.0
2022-03-20,5.4,2.2,9.3,0.0,66.1,2.6,15.76,6.3
2022-03-21,5.0,-0.3,10.9,,49.5,2.4,16.69,6.8
2022-03-22,7.1,1.1,13.6,,48.9,2.2,21.71,11.0
2022-03-23,6.2,4.9,8.2,,56.8,2.3,7.05,0.0
2022-03-24,8.2,3.9,12.4,,70.6,1.8,6.34,0.7
2022-03-25,12.0,6.3,17.2,10.9,70.0,2.6,9.06,1.3
2022-03-26,11.8,9.5,14.7,19.8,80.9,2.9,6.39,0.9
2022-03-27,8.1,5.0,12.6,,49.1,3.0,22.23,10.4
2022-03-28,8.2,1.5,15.1,,35.6,2.1,24.71,11.7
2022-03-29,9.7,3.3,15.6,,52.9,2.1,23.32,11.2
2022-03-30,10.8,5.9,15.7,0.4,76.5,1.8,7.64,1.2
2022-03-31,10.9,7.6,14.7,,63.5,2.5,13.98,3.3
2022-04-01,9.2,4.5,14.9,,50.5,2.6,23.35,10.9
2022-04-02,8.2,3.7,14.2,,55.0,2.3,24.09,11.8
2022-04-03,9.6,3.5,17.0,,55.0,2.1,24.34,11.9
2022-04-04,10.3,5.1,16.4,,50.3,2.3,24.75,11.6
2022-04-05,10.3,4.9,15.8,,41.1,2.4,21.21,9.9
2022-04-06,11.7,8.0,17.0,,52.3,2.5,21.54,8.6
2022-04-07,10.9,7.4,15.7,,43.5,3.3,24.3,10.0
2022-04-08,12.9,5.1,20.0,,49.0,2.1,24.92,12.0
2022-04-09,17.8,12.4,24.2,0.5,43.8,3.0,21.41,9.0
2022-04-10,18.2,12.7,25.1,,46.0,2.0,24.18,11.5
2022-04-11,19.6,13.4,26.6,,60.4,2.4,24.04,10.2
2022-04-12,19.3,15.9,26.4,0.5,77.9,2.8,18.23,6.0
2022-04-13,13.1,12.0,15.9,1.3,69.3,4.4,4.06,0.0
2022-04-14,13.2,11.4,15.3,,53.4,4.0,9.52,0.0
2022-04-15,13.3,7.5,19.3,,46.8,3.0,26.31,12.2
2022-04-16,13.2,7.1,20.2,,48.5,2.5,26.64,12.3
2022-04-17,14.0,7.2,21.9,,53.8,2.3,26.0,11.7
2022-04-18,15.2,11.4,21.6,,46.1,2.4,20.59,7.8
2022-04-19,15.2,8.9,22.1,,51.9,2.4,25.17,12.1
2022-04-20,15.7,9.7,22.1,,48.8,2.3,26.26,12.3
2022-04-21,16.3,9.6,22.7,,48.4,2.8,19.54,6.3
2022-04-22,15.0,13.2,16.8,,76.8,3.5,3.06,0.0
2022-04-23,17.7,10.4,25.3,,57.3,1.7,23.47,9.1
2022-04-24,18.5,15.0,24.5,0.3,72.5,2.3,20.45,7.0
2022-04-25,20.0,17.0,23.6,1.3,80.5,1.4,8.1,0.3
2022-04-26,21.9,17.0,28.7,1.0,57.9,3.1,24.94,9.5
2022-04-27,17.7,12.6,23.9,,31.5,2.7,26.83,11.8
2022-04-28,18.2,11.6,25.9,0.0,44.0,2.6,22.34,8.3
2022-04-29,13.4,10.7,16.5,15.5,70.6,3.4,13.08,1.5
2022-04-30,13.0,10.5,17.8,,68.0,2.9,12.52,0.8
2022-05-01,13.4,7.9,19.2,,54.8,3.1,27.41,10.0
2022-05-02,14.2,9.1,19.4,,56.5,2.4,26.03,10.4
2022-05-03,14.8,9.1,20.8,,45.9,2.5,28.07,12.5
2022-05-04,17.8,10.0,25.2,,43.3,2.7,27.22,12.6
2022-05-05,18.9,12.5,25.8,,48.1,2.2,29.35,12.7
2022-05-06,19.6,13.7,25.6,,67.1,2.5,25.6,10.3
2022-05-07,18.4,15.3,23.1,0.5,52.4,3.0,22.57,6.8
2022-05-08,15.3,11.7,18.2,2.0,51.8,2.8,6.2,0.0
2022-05-09,17.9,11.0,25.3,,56.4,2.2,29.25,12.8
2022-05-10,19.9,13.6,26.3,0.0,39.0,2.2,27.82,9.5
2022-05-11,19.7,16.6,25.2,0.0,50.4,2.4,25.73,9.8
2022-05-12,20.9,14.1,28.1,,51.5,1.9,27.45,11.4
2022-05-13,19.4,15.0,25.2,,45.8,2.2,19.95,4.8
2022-05-14,15.7,11.9,20.0,,45.5,3.3,22.58,10.8
2022-05-15,16.2,10.5,22.4,,39.8,3.2,30.01,12.9
2022-05-16,17.3,10.9,23.7,,56.3,2.8,28.89,13.1
2022-05-17,20.0,13.0,27.4,,60.1,2.4,27.56,12.8
2022-05-18,20.0,15.7,25.4,1.5,59.4,2.9,15.71,6.4
2022-05-19,19.9,16.1,24.2,,53.6,3.0,20.97,7.8
2022-05-20,20.6,15.6,25.8,,52.8,2.3,25.74,10.8
2022-05-21,20.1,16.1,26.0,,70.8,2.5,24.88,9.3
2022-05-22,20.3,15.7,25.8,,70.9,2.5,24.3,9.0
2022-05-23,23.0,17.8,30.7,,63.5,2.3,26.01,10.4
2022-05-24,22.9,16.7,30.2,,56.8,2.1,28.86,12.3
2022-05-25,21.0,16.7,26.7,3.5,66.6,2.6,22.59,8.1
2022-05-26,18.7,14.1,23.5,0.0,59.9,3.7,28.88,11.6
2022-05-27,20.0,16.0,25.6,0.0,62.5,3.3,28.71,11.8
2022-05-28,22.3,15.0,29.3,,54.1,2.8,27.49,12.4
2022-05-29,23.1,19.3,29.7,,66.4,2.3,21.5,7.0
2022-05-30,20.8,17.2,24.7,0.0,71.0,2.5,9.8,0.2
2022-05-31,20.7,14.2,27.2,,42.4,2.5,27.48,12.0
2022-06-01,22.1,16.2,28.6,,41.6,2.6,30.79,13.5
2022-06-02,21.5,17.1,26.9,,67.4,2.7,27.13,10.4
2022-06-03,24.5,18.7,32.6,,62.8,2.0,27.2,10.6
2022-06-04,25.6,20.3,29.7,,57.0,1.7,18.22,6.2
2022-06-05,22.7,20.2,27.0,0.0,59.8,2.3,8.16,0.1
2022-06-06,19.7,16.7,24.5,4.3,69.0,3.2,21.01,5.5
2022-06-07,20.6,15.1,25.1,0.0,54.5,2.7,17.34,6.2
2022-06-08,21.2,16.2,25.8,,61.6,2.3,16.97,5.1
2022-06-09,20.9,18.5,24.5,2.6,76.1,1.6,10.66,2.6
2022-06-10,20.9,17.2,26.6,1.2,75.8,1.9,15.38,4.8
2022-06-11,24.6,17.7,32.7,,59.6,2.2,26.54,10.7
2022-06-12,24.6,18.9,31.5,,58.9,2.5,24.52,9.3
2022-06-13,23.6,19.6,29.2,18.0,68.5,2.6,20.66,7.7
2022-06-14,21.5,17.7,27.1,0.0,56.4,4.2,18.58,5.7
2022-06-15,17.5,14.9,20.1,18.5,92.4,2.3,5.62,0.0
2022-06-16,20.3,17.6,24.8,0.7,78.4,2.3,13.0,3.8
2022-06-17,22.5,16.5,28.1,,76.4,1.9,17.86,3.2
2022-06-18,23.3,22.0,25.1,0.0,79.6,1.7,6.07,0.0
2022-06-19,23.4,22.3,25.1,,81.6,1.4,5.06,0.0
2022-06-20,25.2,22.0,29.0,,76.6,1.3,12.59,1.8
2022-06-21,26.5,21.2,32.6,,72.6,2.0,28.94,12.6
2022-06-22,25.9,21.9,31.0,,71.1,2.1,22.39,7.4
2022-06-23,24.3,23.3,26.4,103.0,89.1,2.8,3.41,0.0
2022-06-24,22.6,20.6,24.9,19.1,90.9,3.5,8.5,1.7
2022-06-25,26.0,21.5,30.5,,80.4,2.8,17.55,3.0
2022-06-26,26.5,24.8,28.1,,82.1,2.6,3.0,0.0
2022-06-27,26.8,25.4,28.1,6.1,84.4,2.8,4.75,0.0
2022-06-28,26.9,25.7,27.9,6.3,81.9,5.8,3.33,0.0
2022-06-29,25.1,24.4,26.1,37.8,95.5,4.1,2.94,0.0
2022-06-30,22.3,21.2,24.5,176.2,99.3,2.3,2.42,0.0
2022-07-01,26.6,21.9,30.9,,83.3,2.1,21.53,7.2
2022-07-02,28.8,24.0,33.8,,72.8,1.7,25.83,10.8
2022-07-03,29.3,24.4,34.2,,68.6,1.7,26.25,10.8
2022-07-04,29.3,26.4,32.6,0.0,71.8,1.8,14.9,3.6
2022-07-05,29.2,26.7,33.1,0.0,73.8,1.7,15.99,2.6
2022-07-06,29.5,26.2,33.3,16.1,76.0,2.1,14.49,1.1
